8,26,34,35,44,50
16,19,28,32,53,54
19,30,36,39,46,47
4,9,17,21,43,57
4,12,13,17,49,58
4,17,35,39,43,45
1,14,32,35,41,54
6,14,24,29,35,54
1,9,11,48,50,53
1,12,14,22,23,28
6,14,25,44,45,58
2,24,38,49,55,57
3,13,30,40,47,57
10,15,29,34,36,43
15,30,31,43,53,54
22,37,40,44,45,49
4,28,36,37,54,56
12,15,31,40,45,50
4,12,14,27,29,35
17,19,20,22,31,50
2,10,33,39,41,52
20,24,31,38,43,47
10,12,34,45,51,55
3,4,30,37,43,53
21,29,38,39,51,54
5,6,16,20,56,59
7,12,26,33,38,39
3,5,29,39,42,43
19,23,28,41,43,55
1,24,27,36,51,55
7,8,30,39,41,57
11,27,31,41,42,56
8,20,30,32,46,58
12,13,14,31,34,48
10,12,16,20,28,47
4,31,35,42,46,58
5,16,25,28,34,45
2,7,31,33,48,55
6,14,27,38,50,58
21,32,38,47,48,58
7,8,17,21,25,32
10,14,24,43,45,53
10,22,25,33,34,54
4,19,22,25,43,44
15,17,19,27,36,57
2,9,13,19,24,46
3,10,14,22,46,47
2,10,18,25,38,40
14,16,25,26,27,35
2,5,30,32,45,46
4,18,40,45,52,56
8,43,46,48,53,55
12,24,32,49,52,56
6,9,11,17,32,58
6,7,32,45,48,52
4,17,25,31,42,45
8,20,33,36,42,57
13,14,15,37,52,54
12,16,33,42,50,59
13,29,37,43,51,58
4,10,22,34,40,54
2,13,22,30,53,55
11,15,16,29,37,55
1,3,7,24,30,41
5,20,28,50,54,57
4,14,21,29,35,53
9,16,22,28,49,50
8,13,29,30,37,53
17,28,31,32,39,59
6,9,10,12,49,56
10,25,32,44,51,58
5,8,15,40,51,53
16,31,32,37,40,45
6,10,17,21,29,44
7,14,16,29,45,56
29,32,34,37,52,57
5,15,26,51,55,57
7,12,32,37,38,50
6,10,13,31,33,39
3,28,30,37,49,54
13,24,35,50,57,58
10,14,18,22,33,57
7,11,32,37,47,51
8,12,22,30,41,44
11,15,16,25,44,47
20,30,33,36,38,57
27,29,31,38,51,52
4,22,25,53,54,58
7,11,14,21,40,48
6,10,20,30,43,46
8,16,17,25,40,54
10,14,18,30,33,55
3,10,12,38,57,58
23,25,31,38,43,44
7,9,26,29,50,55
7,11,13,26,34,39
15,24,29,34,39,54
24,29,42,43,47,53
18,33,35,46,51,59
1,6,19,26,40,41
16,19,20,40,51,55
6,7,15,31,51,53
6,7,19,22,27,40
5,16,35,47,49,55
10,11,32,34,35,46
2,26,32,35,44,52
22,25,35,37,44,52
17,26,31,39,47,50
21,24,31,35,45,54
8,12,21,51,54,56
4,15,28,29,30,55
1,2,25,38,46,49
7,10,14,15,22,31
1,2,26,33,40,41
3,19,27,43,50,53
6,18,30,34,35,56
11,27,29,40,51,58
5,8,11,33,48,57
1,12,30,37,44,49
1,22,28,30,45,49
3,13,19,31,32,34
13,22,24,26,27,50
15,18,39,45,52,53
1,4,6,13,14,35
15,28,31,49,50,57
6,10,12,27,52,54
2,5,13,18,28,36
7,8,12,21,37,45
2,5,11,33,50,54
23,30,46,49,53,58
12,16,23,38,54,55
15,17,19,27,28,32
5,26,27,43,54,59
17,19,29,37,40,50
4,14,21,23,30,39
14,16,27,39,47,48
1,4,6,25,30,54
6,18,31,43,53,54
6,17,24,30,35,40
2,11,14,17,34,38
16,21,25,36,49,59
13,17,20,31,36,43
25,45,46,49,51,58
13,26,37,41,42,46
11,18,38,41,49,53
1,6,11,24,25,39
9,38,40,41,48,54
5,8,16,25,31,46
4,7,23,39,56,59
18,39,43,47,48,55
38,45,47,49,51,56
19,26,28,29,48,57
12,16,22,34,42,54
2,3,6,15,20,55
5,17,23,29,34,40
5,8,31,35,53,57
20,21,30,36,44,58
5,7,11,20,26,38
7,15,28,32,39,56
3,4,29,34,43,53
7,17,37,47,48,52
8,20,30,49,50,57
3,29,32,45,50,57
12,19,23,33,54,55
17,20,23,36,51,59
11,14,23,28,34,47
4,29,31,32,48,54
4,19,27,29,36,50
14,21,40,49,53,58
15,32,36,42,44,49
5,32,41,54,56,57
20,26,31,39,42,55
8,15,19,27,38,59
22,26,32,44,46,56
10,22,25,31,38,44
1,4,7,18,44,45
2,5,25,46,52,56
8,22,25,28,36,56
6,9,11,12,25,46
3,9,28,42,43,52
2,21,22,34,48,59
18,23,25,27,48,57
7,15,17,20,22,37
2,37,41,46,47,50
3,19,36,44,46,55
4,19,24,29,47,56
30,32,47,54,55,57
23,31,34,35,43,46
6,9,34,44,49,58
25,29,33,37,42,51
8,17,22,39,44,54
11,21,24,40,49,55
8,13,15,18,19,46
4,8,26,28,31,44
9,10,13,22,30,39
24,27,35,36,51,58
3,15,24,43,51,58
1,4,11,46,47,59
2,40,42,52,54,57
5,17,42,44,53,57
3,10,38,44,47,57
9,18,27,47,51,53
4,12,13,15,27,43
3,17,33,35,43,59
8,28,31,32,42,52
15,17,28,38,50,54
6,7,14,32,42,43
6,25,31,34,39,41
3,5,10,41,54,58
1,22,29,40,42,58
2,4,9,23,30,34
2,10,17,26,35,53
1,20,35,36,52,59
24,27,36,42,50,52
2,4,19,23,49,51
17,42,45,50,51,52
2,11,12,20,36,49
3,4,31,37,39,58
14,15,23,32,45,47
6,12,16,20,35,41
3,20,24,25,54,58
31,33,41,50,51,54
3,16,19,24,36,57
19,20,41,42,44,54
8,18,37,46,49,57
21,27,28,52,56,57
10,37,38,43,49,50
7,17,28,34,43,50
22,28,31,45,49,56
1,3,15,30,49,52
20,28,38,40,44,59
3,26,34,36,42,57
20,30,39,46,47,58
13,19,24,34,40,46
3,10,11,26,39,54
11,18,23,25,35,53
5,17,22,26,29,56
14,19,32,46,48,55
5,31,38,40,43,44
8,27,32,35,51,59
9,23,26,38,46,51
14,34,47,50,51,56
8,36,40,41,46,54
1,11,21,45,53,58
18,27,35,40,45,53
6,19,23,28,42,55
6,20,30,32,37,57
2,3,11,24,38,54
3,9,31,44,47,57
1,16,17,20,40,43
4,36,39,52,53,54
22,26,29,31,35,49
7,14,22,42,49,58
9,13,16,27,50,56
2,7,30,52,53,58
3,30,34,44,45,51
11,19,26,29,47,50
7,10,13,25,29,57
5,8,16,23,27,31
8,12,20,53,56,59
21,30,32,38,46,53
6,16,26,36,41,57
8,16,23,34,43,49
20,34,41,47,54,57
2,19,31,39,47,54
5,13,15,38,52,53
1,6,8,12,37,48
6,11,36,41,46,53
23,29,46,48,52,57
18,23,27,37,43,50
13,23,29,30,43,47
3,18,23,37,50,58
12,25,31,40,41,53
1,33,38,54,55,56
4,8,25,29,54,57
4,22,40,41,43,44
3,12,16,20,24,36
12,13,16,24,25,39
11,13,35,41,47,56
8,9,11,13,25,53
7,11,15,26,45,49
8,30,51,54,57,58
7,17,22,51,57,59
14,19,29,34,40,52
1,2,11,30,39,48
2,16,17,18,42,50
4,26,28,30,37,46
10,12,15,30,45,57
13,17,27,38,52,57
7,16,24,26,55,56
31,32,34,48,54,55
2,8,24,42,44,58
1,3,39,46,50,53
10,37,38,40,50,52
15,19,33,46,52,53
13,14,21,43,50,51
15,31,41,44,47,58
3,19,22,41,44,55
3,38,39,40,43,48
14,17,21,22,26,58
19,27,36,45,53,55
4,6,10,12,43,46
4,9,14,16,37,53
7,14,22,32,40,51
7,13,23,24,32,43
8,13,15,40,42,56
10,17,20,21,35,37
8,20,50,52,54,56
6,14,20,31,57,59
2,21,38,50,52,53
4,25,26,35,36,54
4,17,36,43,51,55
7,26,36,37,42,53
11,25,29,36,39,44
10,22,23,25,41,55
12,23,27,31,58,59
11,18,21,32,33,46
3,6,27,38,54,55
9,15,17,24,31,44
25,30,35,40,43,59
8,19,27,43,49,51
9,16,38,44,51,58
3,11,16,22,41,49
10,16,20,25,50,59
17,28,29,37,43,48
3,4,11,42,44,45
5,12,22,34,39,44
2,4,9,17,46,52
6,9,28,41,46,50
10,15,20,25,38,51
3,37,40,46,47,48
1,2,4,15,24,57
12,15,29,47,55,57
22,37,38,44,55,59
6,24,38,49,52,53
8,25,27,40,47,48
20,34,36,47,52,59
17,32,41,43,45,59
10,15,19,38,54,55
19,26,41,52,54,58
1,4,9,25,32,58
8,25,35,40,46,59
31,41,45,46,49,50
12,15,16,23,40,48
20,28,37,40,52,53
14,22,37,42,50,59
2,6,8,11,51,59
17,20,21,30,39,50
3,10,18,24,27,50
1,13,32,34,41,59
21,27,29,33,39,44
3,26,30,43,51,59
16,21,22,43,53,59
12,17,25,32,48,55
5,23,33,35,36,53
18,27,30,34,35,39
4,41,42,48,51,55
10,18,21,38,40,57
11,21,23,34,36,38
2,11,12,47,49,50
24,25,27,42,46,57
21,27,49,55,58,59
3,6,18,36,41,57
4,8,10,13,15,22
8,11,12,20,41,51
1,11,12,13,23,50
18,20,23,40,52,57
2,4,16,18,47,49
21,23,31,40,42,52
1,10,11,15,16,44
13,33,35,41,47,49
9,10,21,26,34,49
4,7,25,31,43,45
2,3,6,31,39,48
2,12,15,53,55,59
9,25,35,42,48,57
4,11,21,34,38,44
6,33,34,37,55,56
16,20,30,31,35,45
20,27,29,50,53,59
1,13,22,31,36,53
2,3,15,26,39,56
8,11,20,34,37,57
9,16,32,42,53,57
5,14,33,36,50,54
5,14,16,38,49,56
27,31,32,33,51,53
19,32,34,37,41,53
5,10,15,25,30,35
2,3,16,26,43,52
7,16,26,39,47,50
6,32,34,42,46,50
3,11,18,40,49,51
3,7,28,36,47,53
9,10,22,24,32,58
5,36,39,54,57,59
9,22,28,35,43,46
1,8,9,32,48,58
9,13,30,34,44,46
2,13,24,45,52,53
3,9,40,45,52,54
6,30,40,47,53,55
7,13,32,34,39,56
6,7,22,30,40,43
1,39,40,46,51,55
9,19,21,51,53,58
1,11,40,45,53,58
7,9,16,36,39,56
6,28,33,46,49,59
3,21,27,37,40,47
10,15,25,36,46,52
20,24,34,36,37,56
11,18,21,23,43,52
1,8,19,20,30,35
8,10,24,29,48,49
15,23,29,37,40,52
4,8,12,23,49,52
10,13,22,25,42,43
1,2,3,13,27,40
16,26,31,32,54,58
5,17,30,40,43,57
13,32,34,36,41,50
24,25,38,41,49,59
13,29,31,33,54,59
13,23,25,30,49,59
3,9,38,44,51,59
8,18,25,38,49,51
7,33,40,43,47,52
7,8,9,11,16,57
4,19,20,21,23,45
4,7,18,28,40,58
12,18,36,41,49,53
1,2,25,27,49,55
3,9,14,24,41,44
7,10,27,34,37,52
1,6,36,41,55,57
28,31,40,43,50,59
13,25,28,30,46,55
7,9,11,12,28,38
11,13,20,41,56,59
8,24,36,52,53,57
3,6,20,22,44,54
25,36,38,44,55,57
4,20,29,32,45,53
14,27,35,37,49,50
7,19,20,26,32,43
6,8,12,13,17,26
15,19,21,22,42,52
6,12,15,17,26,34
2,11,14,16,43,59
14,19,20,31,50,52
1,16,26,28,36,40
4,19,22,30,34,38
8,14,25,27,42,47
1,36,39,50,51,58
7,14,20,23,24,54
2,4,5,22,23,45
7,26,41,42,43,49
5,16,43,48,52,54
8,9,40,44,52,55
29,30,43,49,55,56
3,6,26,31,33,51
4,5,10,14,16,33
11,12,21,36,50,59
5,27,37,43,45,55
16,24,41,47,53,57
17,20,22,31,42,47
2,3,19,44,47,57
3,18,19,25,53,57
2,13,24,32,38,54
5,18,22,49,57,59
3,10,14,22,40,52
2,10,42,45,50,51
4,12,13,22,31,50
19,21,29,35,47,57
14,23,36,38,45,57
5,15,19,51,53,54
1,5,7,19,21,55
6,12,14,41,46,59
23,24,29,35,37,46
18,25,31,36,46,56
12,16,27,28,34,39
24,31,39,42,49,52
2,5,27,30,38,48
12,17,18,38,47,59
6,29,35,39,48,53
8,36,38,49,50,59
15,16,33,34,40,50
9,14,18,21,41,58
14,22,28,30,31,38
6,19,20,21,25,43
2,17,19,42,44,47
4,25,38,40,43,48
16,27,32,34,36,57
23,27,35,36,38,45
15,37,43,55,56,59
7,10,20,30,36,57
11,14,28,31,47,57
4,9,22,26,39,50
9,16,41,45,49,53
2,4,24,31,36,50
2,8,23,35,41,54
12,16,21,39,43,51
3,19,32,37,42,45
6,33,39,40,42,44
6,7,13,35,42,43
8,16,17,30,41,48
3,8,23,35,37,40
2,5,15,34,38,57
4,5,17,32,50,58
5,9,18,26,35,56
21,26,36,39,51,54
11,21,26,28,43,49
20,23,26,29,50,56
1,4,29,30,40,59
17,28,31,39,52,53
8,9,21,39,40,48
15,20,33,45,57,58
10,15,39,45,50,59
11,13,19,31,36,54
5,12,22,23,25,57
2,13,19,20,36,46
6,15,34,35,47,58
21,23,28,38,42,47
5,6,17,33,37,46
22,31,34,40,45,52
1,6,20,48,53,59
7,13,15,26,33,57
19,33,45,49,52,57
6,29,33,44,51,56
1,23,31,33,44,53
1,6,21,28,29,42
8,9,13,21,24,54
20,22,31,32,43,45
17,33,41,50,53,55
7,12,41,51,53,54
8,9,24,39,40,47
7,20,25,28,32,37
12,18,28,40,45,57
18,32,50,51,53,58
25,27,34,48,55,58
28,37,38,40,50,56
2,4,6,31,32,34
6,11,26,34,39,52
5,13,24,30,45,53
3,7,13,24,33,47
2,9,16,18,49,54
1,2,14,25,33,36
14,33,41,43,44,47
1,18,29,30,51,53
1,7,16,25,47,49
8,9,17,48,54,55
3,9,10,16,27,58
11,12,15,27,46,50
9,13,27,28,34,46
12,14,40,41,44,57
4,21,32,39,44,47
15,21,29,37,41,44
1,17,19,22,24,29
3,8,39,46,48,57
25,30,33,41,42,54
7,8,10,12,15,37
10,16,41,50,51,55
1,8,10,31,52,57
4,11,26,31,37,49
25,26,33,45,47,48
2,11,12,16,32,49
3,20,26,44,55,57
2,6,16,17,25,59
17,24,25,26,42,54
10,15,17,37,41,53
3,14,16,45,53,57
19,28,30,34,51,52
16,25,32,45,46,58
1,3,34,44,47,49
1,9,21,37,45,53
4,9,25,40,52,57
1,7,13,30,34,46
8,24,33,35,44,53
17,25,32,35,40,53
6,24,30,50,51,57
1,4,11,24,42,56
5,11,17,24,25,39
5,8,15,18,24,45
9,14,26,27,51,55
7,11,23,24,27,49
7,24,36,52,54,55
8,22,32,41,53,57
3,8,21,23,40,57
3,18,23,33,34,57
3,12,22,38,48,50
4,8,19,34,47,54
16,17,21,30,43,44
10,19,24,38,39,55
2,25,32,53,55,57
1,14,25,32,47,50
7,11,20,21,34,47
5,14,26,27,39,42
22,26,31,36,39,50
11,16,35,36,54,56
2,8,17,18,40,47
8,13,34,44,53,58
15,20,24,25,42,43
14,20,30,38,40,59
9,27,30,34,50,53
8,21,32,34,37,44
18,20,22,28,40,56
14,32,40,41,54,57
3,24,35,42,44,50
7,13,16,40,41,47
7,14,26,27,39,41
14,15,23,37,40,57
12,13,17,26,35,43
1,19,21,49,50,58
2,8,13,43,45,53
17,31,45,48,49,55
15,23,32,41,46,51
18,30,31,34,49,54
8,10,16,19,38,54
10,11,25,43,51,55
5,22,27,41,53,56
3,14,28,32,44,50
13,15,16,20,21,34
1,13,14,27,31,51
12,24,26,44,47,52
15,33,47,53,55,58
15,28,31,33,44,58
1,13,14,29,32,38
1,8,27,42,44,49
6,7,32,41,42,52
7,9,12,42,43,59
7,11,19,21,23,37
16,19,22,47,48,56
31,36,38,41,44,48
25,28,29,35,51,55
16,20,25,36,46,54
8,16,27,35,37,41
11,12,19,32,34,59
7,9,11,24,41,57
8,15,28,37,40,47
11,26,31,36,53,58
2,7,13,26,32,47
28,35,39,46,52,57
12,17,38,48,55,57
16,17,43,47,48,51
10,13,16,19,33,57
5,12,16,45,48,54
17,22,23,28,41,53
12,20,26,31,57,59
1,10,18,31,34,42
23,26,29,31,40,58
12,16,24,40,44,48
1,23,31,35,44,50
10,11,16,24,42,54
3,34,37,38,46,59
4,38,39,45,46,47
4,11,35,52,56,57
1,2,22,23,30,32
1,29,36,42,55,56
3,18,25,33,39,46
14,25,28,36,49,59
2,8,12,27,30,37
4,18,36,42,43,47
9,19,21,22,28,32
2,5,8,29,33,50
9,12,35,36,47,55
11,47,52,56,57,59
5,7,12,20,37,53
10,14,20,33,46,55
5,6,21,35,38,51
8,14,15,31,50,56
12,25,29,30,37,53
1,18,34,44,50,51
9,11,20,23,39,53
2,7,18,29,31,49
1,2,10,28,35,36
1,8,19,28,46,48
3,29,32,45,46,50
2,6,35,39,46,47
4,24,38,40,47,48
11,19,30,45,55,56
7,9,19,25,36,50
18,23,29,35,42,59
16,29,30,43,44,50
6,11,13,15,25,27
8,14,15,40,45,49
7,18,27,31,39,45
11,26,36,42,46,56
33,35,37,47,48,58
22,40,42,43,45,55
12,21,28,37,44,58
19,29,35,42,49,59
19,36,38,42,43,45
2,35,40,55,56,59
1,19,33,42,47,49
3,5,7,9,39,54
8,12,25,32,52,58
7,19,26,28,35,44
5,12,16,18,20,41
7,18,29,35,37,42
2,8,21,34,35,40
14,25,45,48,52,56
5,13,19,25,40,54
9,30,39,44,47,50
10,21,28,32,43,53
5,12,20,27,36,55
1,8,35,39,45,49
3,7,14,38,50,51
22,32,34,43,55,56
3,5,9,14,34,58
7,29,34,49,53,57
23,24,30,35,45,54
7,26,29,31,38,47
22,27,36,43,48,56
19,22,27,45,50,52
17,29,30,43,52,59
9,22,43,47,51,53
9,15,22,33,34,38
17,22,25,42,49,59
8,14,17,26,36,54
26,28,37,38,57,58
3,5,20,31,57,59
19,23,36,37,38,42
10,14,25,34,41,45
3,16,17,36,51,58
26,29,43,51,52,54
4,5,10,16,48,53
8,12,22,32,35,56
2,15,17,21,24,42
10,17,26,28,31,53
16,20,47,53,54,55
16,17,28,31,45,53
4,11,28,34,42,43
6,8,27,39,45,48
16,23,26,30,32,53
7,29,33,35,42,46
9,39,45,49,57,59
19,30,37,53,54,57
11,21,26,39,43,54
4,5,6,15,50,57
8,16,33,36,43,52
11,28,30,45,49,58
12,15,20,32,36,44
18,33,35,37,39,57
2,18,32,35,51,52
10,13,17,38,48,55
4,28,29,37,43,56
1,19,22,27,39,46
9,15,21,23,31,46
3,18,24,32,36,46
19,21,27,39,48,49
10,20,35,40,47,52
6,18,27,40,51,55
13,31,40,52,57,58
8,12,29,32,40,47
23,24,43,44,55,57
2,11,32,42,47,48
13,31,38,42,43,46
27,45,46,52,53,55
18,22,31,49,50,58
28,35,36,43,44,53
3,4,14,40,42,54
3,4,5,30,40,43
2,17,30,38,43,53
3,5,6,14,22,38
6,23,27,37,40,57
11,19,25,29,30,55
12,29,30,42,52,54
7,19,27,29,30,35
12,16,29,42,49,52
1,13,17,42,47,53
11,16,20,23,25,36
9,12,13,14,27,46
7,23,42,47,48,54
8,24,44,53,54,59
3,8,32,40,42,51
8,13,25,34,46,54
15,21,32,33,51,52
2,7,8,42,44,48
1,7,15,19,49,50
4,5,12,23,43,56
8,11,15,24,52,53
7,31,33,38,45,46
4,9,10,23,28,49
8,20,28,52,58,59
2,4,9,13,26,45
1,14,19,22,52,58
2,8,14,33,34,57
4,18,23,29,30,36
6,10,16,18,19,53
11,22,36,40,51,52
15,18,24,26,50,52
8,13,18,19,29,59
39,40,43,53,54,57
13,22,26,28,35,52
11,19,33,40,43,55
11,25,26,35,42,45
4,6,27,28,31,38
4,7,19,34,41,56
28,29,37,45,50,59
6,13,33,40,43,55
9,23,34,37,53,56
5,9,15,16,34,48
22,28,35,39,52,55
6,12,27,34,53,58
3,8,12,15,31,51
5,18,26,41,49,56
3,7,18,36,44,53
5,16,29,42,46,51
9,21,28,30,35,51
8,13,28,30,33,36
15,17,18,33,40,45
1,9,20,21,27,52
9,12,26,49,52,55
9,22,24,42,45,57
8,16,19,25,45,48
7,15,18,30,42,57
2,3,21,25,45,53
8,16,37,39,45,48
3,17,37,44,46,57
21,23,26,42,51,58
4,18,21,30,44,59
7,25,37,44,52,58
8,13,20,35,41,52
4,42,47,55,56,57
12,28,34,45,46,56
8,13,15,16,39,53
11,16,23,43,47,51
1,11,13,14,27,40
2,43,48,50,53,54
1,8,31,40,49,58
12,13,24,35,39,41
7,9,23,30,38,51
2,15,27,28,31,35
1,13,23,24,45,50
12,27,39,41,45,51
6,10,18,29,45,53
3,15,27,33,39,46
17,29,42,45,47,52
17,21,32,50,55,59
1,10,13,17,21,58
15,24,27,55,56,58
5,11,17,26,50,55
8,15,21,28,53,56
16,18,21,24,34,41
4,21,27,32,33,36
23,34,36,40,52,53
4,5,18,27,38,48
1,4,26,40,44,55
12,28,31,41,42,59
14,16,18,23,27,54
4,6,11,18,20,33
11,38,44,48,53,54
1,15,19,32,46,50
1,11,13,47,51,54
16,23,29,36,38,57
7,16,36,50,52,57
2,10,19,22,23,46
1,16,19,31,34,53
2,12,16,17,40,57
4,11,13,19,36,51
17,18,32,33,36,50
8,16,21,36,41,44
5,15,18,40,42,47
8,23,33,34,52,58
8,15,20,41,43,48
13,18,23,24,30,54
1,5,40,44,56,57
15,17,27,37,40,49
5,6,11,47,50,51
13,15,16,26,38,44
15,19,22,23,30,54
1,14,24,31,42,51
4,21,30,36,40,46
9,23,27,37,41,45
6,24,28,34,41,55
15,18,19,24,41,59
12,19,25,38,50,55
11,19,20,23,26,38
3,10,30,35,37,39
2,8,20,42,54,59
8,16,17,29,39,56
8,15,19,37,48,59
16,22,24,33,37,42
5,13,18,25,45,50
13,21,35,41,46,55
13,15,20,28,36,56
4,14,17,23,36,53
17,30,34,36,42,57
4,8,11,13,31,36
4,17,39,51,52,53
4,7,17,40,42,44
2,3,7,9,12,57
32,38,44,45,55,57
3,4,23,27,46,55
11,14,26,29,33,44
3,12,22,28,43,59
9,13,14,29,32,51
6,11,21,45,55,57
29,38,39,43,53,57
13,27,29,33,40,45
13,15,21,24,28,45
6,9,10,19,39,47
1,3,13,18,41,59
9,14,35,44,55,58
11,22,36,39,45,50
1,10,18,29,43,46
3,22,41,42,45,47
2,39,41,53,54,56
7,13,14,28,38,43
5,10,19,22,36,39
5,7,10,22,27,54
12,18,32,40,50,52
15,22,33,42,48,53
13,14,17,25,34,48
18,20,34,37,42,56
2,9,19,42,43,54
5,27,28,31,48,58
1,14,24,25,50,58
5,21,31,35,41,55
5,8,25,31,45,59
14,16,19,30,37,40
6,8,11,35,38,56
9,15,19,27,46,54
14,16,31,38,43,54
25,26,28,35,49,55
6,8,17,22,27,28
2,11,12,21,36,50
15,16,34,35,44,54
3,5,11,12,17,27
1,23,24,25,36,52
4,25,26,36,47,55
5,18,21,43,48,49
12,24,33,46,54,59
15,18,28,35,52,55
1,5,22,25,35,45
7,8,12,37,38,55
3,4,38,46,48,55
1,13,15,19,20,33
6,18,51,52,53,55
8,24,32,36,40,42
7,23,24,43,50,53
8,16,27,30,37,57
13,17,26,27,55,58
9,17,19,44,46,53
10,11,15,17,23,26
12,20,30,50,54,55
10,20,28,29,51,52
8,27,32,44,54,55
1,6,7,12,14,55
1,17,27,28,39,45
1,15,38,41,50,52
6,16,25,30,38,55
21,24,26,41,53,57
11,13,21,35,44,54
1,20,21,27,37,38
6,8,26,27,36,48
20,33,49,51,52,56
10,22,23,40,46,52
4,9,15,29,39,55
8,21,36,39,58,59
1,6,11,13,23,24
4,15,22,41,50,55
4,6,20,31,39,54
3,6,33,36,51,56
12,13,19,22,47,48
2,18,29,38,46,59
1,13,16,25,40,43
9,17,35,43,45,53
6,15,31,48,53,57
4,8,12,23,34,53
14,33,35,39,44,57
29,30,31,35,47,57
1,4,18,25,33,37
5,16,18,21,24,54
7,17,24,39,48,55
2,6,10,20,43,58
1,3,25,26,49,52
5,13,14,16,22,25
23,31,37,45,46,51
1,14,20,28,35,40
5,29,30,31,46,59
4,17,27,34,53,54
21,32,37,43,48,57
3,9,41,45,51,57
11,27,30,36,46,49
3,5,19,24,33,53
6,8,32,44,47,50
3,32,40,46,50,56
2,8,26,41,47,55
1,4,18,39,42,54
1,6,13,26,40,55
10,24,28,35,43,55
8,12,16,27,42,52
2,17,22,30,35,49
1,6,9,22,35,41
8,12,19,24,32,53
10,17,23,27,30,50
7,17,25,28,48,49
7,8,39,44,50,54
7,10,28,43,47,48
23,36,38,39,42,44
20,34,36,40,41,51
15,24,32,34,43,57
1,11,14,26,28,56
5,6,14,44,52,54
8,9,21,26,35,38
5,14,28,35,50,53
6,10,19,22,37,43
23,25,31,36,42,59
11,18,20,31,44,46
19,25,37,51,55,56
30,34,42,50,53,55
1,4,12,30,40,48
12,19,36,43,47,51
1,5,7,32,55,56
11,13,21,35,48,55
7,9,27,44,46,56
14,24,25,34,42,43
5,21,44,45,51,56
5,6,7,15,26,42
18,27,30,35,49,53
10,30,32,48,50,52
2,11,20,31,48,54
1,11,33,48,50,52
2,14,37,43,44,49
2,9,25,31,39,42
11,20,30,36,53,54
4,5,27,33,38,46
9,36,38,43,46,49
3,19,23,43,46,49
17,20,33,35,37,49
6,24,41,42,49,55
22,24,37,45,52,56
26,27,28,32,47,59
2,6,15,32,50,53
1,6,8,28,35,42
2,5,7,27,28,53
4,9,25,26,32,35
5,8,14,37,42,55
3,8,34,41,54,55
12,15,32,44,51,56
5,16,18,25,41,55
12,17,21,23,26,51
6,14,17,24,41,59
17,24,27,28,50,55
8,21,27,28,50,53
2,3,16,17,23,43
20,31,33,41,48,56
10,11,30,40,42,59
30,35,39,48,50,59
6,10,16,24,33,39
15,23,24,31,36,41
2,5,27,32,38,50
5,15,33,39,43,52
